ID,prediction
2019 X 9 X C1082 X AS27139,-3.384742
2019 X 9 X C1082 X AS42018,-1.6635886
2019 X 9 X C1082 X AS46000,-0.25218612
2019 X 9 X C1083 X AS17005,-0.622718
2019 X 9 X C1083 X AS27000,32.544243
2019 X 9 X C1083 X AS27132,1.0835886
2019 X 9 X C1083 X AS27133,10.105948
2019 X 9 X C1083 X AS27134,8.373336
2019 X 9 X C1083 X AS27137,0.48665518
2019 X 9 X C1083 X AS27138,-1.7679429
2019 X 9 X C1083 X AS27139,-2.5328617
2019 X 9 X C1083 X AS42018,-1.9388878
2019 X 9 X C1083 X AS46000,-1.1739908
2019 X 9 X C1084 X AS17005,-0.7641093
2019 X 9 X C1084 X AS27000,30.5125
2019 X 9 X C1084 X AS27132,3.216348
2019 X 9 X C1084 X AS27133,15.304481
2019 X 9 X C1084 X AS27134,5.634041
2019 X 9 X C1084 X AS27137,-0.19845477
2019 X 9 X C1084 X AS27138,-1.7431264
2019 X 9 X C1084 X AS27139,-1.5730681
2019 X 9 X C1084 X AS42018,-0.9592175
2019 X 9 X C1084 X AS46000,-0.8560066
2019 X 9 X C1086 X AS17005,-1.6177317
2019 X 9 X C1086 X AS27000,30.604425
2019 X 9 X C1086 X AS27132,12.74552
2019 X 9 X C1086 X AS27133,58.79624
2019 X 9 X C1086 X AS27134,56.737076
2019 X 9 X C1086 X AS27137,10.18808
2019 X 9 X C1086 X AS27138,6.2610316
2019 X 9 X C1086 X AS27139,-0.62864274
2019 X 9 X C1086 X AS42018,-1.5310663
2019 X 9 X C1086 X AS46000,2.2666125
2019 X 9 X C1087 X AS17005,2.1636205
2019 X 9 X C1087 X AS27000,38.90072
2019 X 9 X C1087 X AS27132,1.2099335
2019 X 9 X C1087 X AS27133,15.859899
2019 X 9 X C1087 X AS27134,27.080067
2019 X 9 X C1087 X AS27137,14.347524
2019 X 9 X C1087 X AS27138,2.8553698
2019 X 9 X C1087 X AS27139,-0.6603191
2019 X 9 X C1087 X AS42018,-3.534723
2019 X 9 X C1087 X AS46000,-1.7535257
2019 X 9 X C1088 X AS17005,-0.48389116
2019 X 9 X C1088 X AS27000,34.304436
2019 X 9 X C1088 X AS27132,5.7988596
2019 X 9 X C1088 X AS27133,33.81364
2019 X 9 X C1088 X AS27134,49.88498
2019 X 9 X C1088 X AS27137,39.368973
2019 X 9 X C1088 X AS27138,6.732904
2019 X 9 X C1088 X AS27139,3.2068875
2019 X 9 X C1088 X AS42018,-0.16166559
2019 X 9 X C1088 X AS46000,-0.7925501
2019 X 9 X C1089 X AS17005,0.5177127
2019 X 9 X C1089 X AS27000,38.186592
2019 X 9 X C1089 X AS27132,3.615377
2019 X 9 X C1089 X AS27133,25.297218
2019 X 9 X C1089 X AS27134,11.529743
2019 X 9 X C1089 X AS27137,-0.59461594
2019 X 9 X C1089 X AS27138,-2.7475731
2019 X 9 X C1089 X AS27139,-2.334024
2019 X 9 X C1089 X AS42018,-1.1310813
2019 X 9 X C1089 X AS46000,-0.5751053
2019 X 9 X C1090 X AS17005,-1.3566718
2019 X 9 X C1090 X AS27000,31.291378
2019 X 9 X C1090 X AS27132,4.402285
2019 X 9 X C1090 X AS27133,32.928017
2019 X 9 X C1090 X AS27134,38.864582
2019 X 9 X C1090 X AS27137,5.4831038
2019 X 9 X C1090 X AS27138,1.5149891
2019 X 9 X C1090 X AS27139,-3.3584971
2019 X 9 X C1090 X AS42018,-1.5562555
2019 X 9 X C1090 X AS46000,0.8977638
2019 X 9 X C1091 X AS17005,2.2327354
2019 X 9 X C1091 X AS27000,33.145996
2019 X 9 X C1091 X AS27132,2.054645
2019 X 9 X C1091 X AS27133,6.7722015
2019 X 9 X C1091 X AS27134,1.0085595
2019 X 9 X C1091 X AS27137,-0.65863657
2019 X 9 X C1091 X AS27138,-0.17144063
2019 X 9 X C1091 X AS27139,-0.56681246
2019 X 9 X C1091 X AS42018,-1.322501
2019 X 9 X C1091 X AS46000,-1.7642431
2019 X 9 X C1092 X AS17005,-2.254236
2019 X 9 X C1092 X AS27000,30.325127
2019 X 9 X C1092 X AS27132,3.2976115
2019 X 9 X C1092 X AS27133,18.796762
2019 X 9 X C1092 X AS27134,21.830397
2019 X 9 X C1092 X AS27137,2.0586677
2019 X 9 X C1092 X AS27138,-1.4022269
2019 X 9 X C1092 X AS27139,-3.3656266
2019 X 9 X C1092 X AS42018,-1.4875984
2019 X 9 X C1092 X AS46000,0.23315263
2019 X 9 X C1093 X AS17005,0.0063423514
2019 X 9 X C1093 X AS27000,33.37303
2019 X 9 X C1093 X AS27132,1.6732937
2019 X 9 X C1093 X AS27133,14.41879
2019 X 9 X C1093 X AS27134,6.0097065
2019 X 9 X C1093 X AS27137,-0.09321213
2019 X 9 X C1093 X AS27138,-1.5168126
2019 X 9 X C1093 X AS27139,-1.8603222
2019 X 9 X C1093 X AS42018,-1.3260753
2019 X 9 X C1093 X AS46000,-0.7534692
2019 X 9 X C1094 X AS17005,-1.01701
2019 X 9 X C1094 X AS27000,31.243961
2019 X 9 X C1094 X AS27132,0.89427876
2019 X 9 X C1094 X AS27133,10.382701
2019 X 9 X C1094 X AS27134,2.8276982
2019 X 9 X C1094 X AS27137,-0.28898335
2019 X 9 X C1094 X AS27138,-1.4467812
2019 X 9 X C1094 X AS27139,-1.4172355
2019 X 9 X C1094 X AS42018,-1.0720626
2019 X 9 X C1094 X AS46000,-0.67574126
2019 X 9 X C1095 X AS17005,-1.2961451
2019 X 9 X C1095 X AS27000,30.892227
2019 X 9 X C1095 X AS27132,0.006684333
2019 X 9 X C1095 X AS27133,9.130888
2019 X 9 X C1095 X AS27134,6.980564
2019 X 9 X C1095 X AS27137,0.60060906
2019 X 9 X C1095 X AS27138,-1.4274862
2019 X 9 X C1095 X AS27139,-2.2067087
2019 X 9 X C1095 X AS42018,-1.6548073
2019 X 9 X C1095 X AS46000,-0.77351904
2019 X 9 X C1098 X AS17005,-0.76156497
2019 X 9 X C1098 X AS27000,31.558395
2019 X 9 X C1098 X AS27132,1.6934175
2019 X 9 X C1098 X AS27133,13.500756
2019 X 9 X C1098 X AS27134,8.136206
2019 X 9 X C1098 X AS27137,0.35006046
2019 X 9 X C1098 X AS27138,-1.5274413
2019 X 9 X C1098 X AS27139,-1.9385483
2019 X 9 X C1098 X AS42018,-1.2982484
2019 X 9 X C1098 X AS46000,-0.64549077
2019 X 9 X C1099 X AS17005,-0.8352206
2019 X 9 X C1099 X AS27000,31.347435
2019 X 9 X C1099 X AS27132,2.818566
2019 X 9 X C1099 X AS27133,24.584635
2019 X 9 X C1099 X AS27134,37.169228
2019 X 9 X C1099 X AS27137,9.162289
2019 X 9 X C1099 X AS27138,2.5536397
2019 X 9 X C1099 X AS27139,-1.3913729
2019 X 9 X C1099 X AS42018,-1.9424759
2019 X 9 X C1099 X AS46000,-0.39941123
2019 X 9 X C1101 X AS17005,0.13196146
2019 X 9 X C1101 X AS27000,36.360878
2019 X 9 X C1101 X AS27132,2.8109589
2019 X 9 X C1101 X AS27133,22.15503
2019 X 9 X C1101 X AS27134,10.11115
2019 X 9 X C1101 X AS27137,0.19077909
2019 X 9 X C1101 X AS27138,-1.5945445
2019 X 9 X C1101 X AS27139,-1.891008
2019 X 9 X C1101 X AS42018,-1.2414634
2019 X 9 X C1101 X AS46000,-0.6314229
2019 X 9 X C1106 X AS17005,-0.8443109
2019 X 9 X C1106 X AS27000,31.047781
2019 X 9 X C1106 X AS27132,1.1423595
2019 X 9 X C1106 X AS27133,10.201369
2019 X 9 X C1106 X AS27134,2.5999472
2019 X 9 X C1106 X AS27137,-0.17339355
2019 X 9 X C1106 X AS27138,-1.2704152
2019 X 9 X C1106 X AS27139,-1.6808631
2019 X 9 X C1106 X AS42018,-1.3195173
2019 X 9 X C1106 X AS46000,-0.79524654
2019 X 9 X C1112 X AS17005,-1.1105062
2019 X 9 X C1112 X AS27000,30.054564
2019 X 9 X C1112 X AS27132,1.9325054
2019 X 9 X C1112 X AS27133,17.037018
2019 X 9 X C1112 X AS27134,23.091177
2019 X 9 X C1112 X AS27137,3.1150482
2019 X 9 X C1112 X AS27138,-0.06313142
2019 X 9 X C1112 X AS27139,-3.1486428
2019 X 9 X C1112 X AS42018,-1.9185686
2019 X 9 X C1112 X AS46000,-0.11593017
2019 X 9 X C1144 X AS17005,0.17510587
2019 X 9 X C1144 X AS27000,33.035366
2019 X 9 X C1144 X AS27132,2.294832
2019 X 9 X C1144 X AS27133,14.776453
2019 X 9 X C1144 X AS27134,13.178524
2019 X 9 X C1144 X AS27137,1.1058222
2019 X 9 X C1144 X AS27138,-1.3482268
2019 X 9 X C1144 X AS27139,-2.381767
2019 X 9 X C1144 X AS42018,-1.6751138
2019 X 9 X C1144 X AS46000,-0.7640353
2019 X 9 X C1399 X AS17005,-0.68814754
2019 X 9 X C1399 X AS27000,31.138464
2019 X 9 X C1399 X AS27132,2.279105
2019 X 9 X C1399 X AS27133,11.849338
2019 X 9 X C1399 X AS27134,2.3325434
2019 X 9 X C1399 X AS27137,-0.8132123
2019 X 9 X C1399 X AS27138,-1.5551918
2019 X 9 X C1399 X AS27139,-1.4298977
2019 X 9 X C1399 X AS42018,-0.8624544
2019 X 9 X C1399 X AS46000,-0.4907662
2019 X 9 X C1411 X AS17005,-1.1820576
2019 X 9 X C1411 X AS27000,28.658081
2019 X 9 X C1411 X AS27132,4.095272
2019 X 9 X C1411 X AS27133,28.892315
2019 X 9 X C1411 X AS27134,24.134573
2019 X 9 X C1411 X AS27137,3.023381
2019 X 9 X C1411 X AS27138,-0.36199442
2019 X 9 X C1411 X AS27139,-2.919149
2019 X 9 X C1411 X AS42018,-0.7593465
2019 X 9 X C1411 X AS46000,0.8790015
2019 X 9 X C1413 X AS17005,0.59929025
2019 X 9 X C1413 X AS27000,31.929699
2019 X 9 X C1413 X AS27132,1.0211226
2019 X 9 X C1413 X AS27133,10.204383
2019 X 9 X C1413 X AS27134,3.7620347
2019 X 9 X C1413 X AS27137,0.101950765
2019 X 9 X C1413 X AS27138,-0.9064324
2019 X 9 X C1413 X AS27139,-1.5133678
2019 X 9 X C1413 X AS42018,-1.5056317
2019 X 9 X C1413 X AS46000,-1.0600337
2019 X 9 X C1679 X AS17005,-1.0380261
2019 X 9 X C1679 X AS27000,29.199099
2019 X 9 X C1679 X AS27132,1.7560742
2019 X 9 X C1679 X AS27133,11.138402
2019 X 9 X C1679 X AS27134,3.2061915
2019 X 9 X C1679 X AS27137,-0.3475966
2019 X 9 X C1679 X AS27138,-1.527933
2019 X 9 X C1679 X AS27139,-1.5894165
2019 X 9 X C1679 X AS42018,-1.0102291
2019 X 9 X C1679 X AS46000,-0.5316117
2019 X 9 X C1681 X AS17005,-0.623443
2019 X 9 X C1681 X AS27000,28.306335
2019 X 9 X C1681 X AS27132,1.8760043
2019 X 9 X C1681 X AS27133,16.931095
2019 X 9 X C1681 X AS27134,19.154264
2019 X 9 X C1681 X AS27137,8.610939
2019 X 9 X C1681 X AS27138,1.0208321
2019 X 9 X C1681 X AS27139,-2.7916887
2019 X 9 X C1681 X AS42018,-2.6981363
2019 X 9 X C1681 X AS46000,-0.515524
2019 X 9 X C1701 X AS17005,0.16201723
2019 X 9 X C1701 X AS27000,32.76085
2019 X 9 X C1701 X AS27132,2.7221127
2019 X 9 X C1701 X AS27133,13.657831
2019 X 9 X C1701 X AS27134,2.0600483
2019 X 9 X C1701 X AS27137,-1.1383555
2019 X 9 X C1701 X AS27138,-1.6166205
2019 X 9 X C1701 X AS27139,-1.2295504
2019 X 9 X C1701 X AS42018,-0.6986588
2019 X 9 X C1701 X AS46000,-0.47654942
2019 X 9 X C1745 X AS17005,-1.308528
2019 X 9 X C1745 X AS27000,27.058077
2019 X 9 X C1745 X AS27132,0.15308627
2019 X 9 X C1745 X AS27133,8.863404
2019 X 9 X C1745 X AS27134,6.6832957
2019 X 9 X C1745 X AS27137,1.6531715
2019 X 9 X C1745 X AS27138,-1.1440574
2019 X 9 X C1745 X AS27139,-2.398775
2019 X 9 X C1745 X AS42018,-1.9548242
2019 X 9 X C1745 X AS46000,-0.9391484
2019 X 9 X C2002 X AS17005,0.7265388
2019 X 9 X C2002 X AS27000,27.880291
2019 X 9 X C2002 X AS27132,2.54582
2019 X 9 X C2002 X AS27133,10.371416
2019 X 9 X C2002 X AS27134,1.8032564
2019 X 9 X C2002 X AS27137,-0.6992012
2019 X 9 X C2002 X AS27138,-1.0510054
2019 X 9 X C2002 X AS27139,-0.9104694
2019 X 9 X C2002 X AS42018,-0.6686763
2019 X 9 X C2002 X AS46000,-0.6027881
2019 X 9 X C2003 X AS17005,-1.352308
2019 X 9 X C2003 X AS27000,26.986513
2019 X 9 X C2003 X AS27132,1.3753769
2019 X 9 X C2003 X AS27133,15.168495
2019 X 9 X C2003 X AS27134,9.529939
2019 X 9 X C2003 X AS27137,0.5886953
2019 X 9 X C2003 X AS27138,-1.7717932
2019 X 9 X C2003 X AS27139,-2.1668892
2019 X 9 X C2003 X AS42018,-1.054059
2019 X 9 X C2003 X AS46000,-0.13664621
2019 X 9 X C2004 X AS17005,-0.34876415
2019 X 9 X C2004 X AS27000,28.557688
2019 X 9 X C2004 X AS27132,3.1576076
2019 X 9 X C2004 X AS27133,25.7002
2019 X 9 X C2004 X AS27134,31.446232
2019 X 9 X C2004 X AS27137,4.7713604
2019 X 9 X C2004 X AS27138,1.4842671
2019 X 9 X C2004 X AS27139,-2.755775
2019 X 9 X C2004 X AS42018,-1.5827248
2019 X 9 X C2004 X AS46000,0.4965984
2019 X 9 X C2005 X AS17005,0.62890506
2019 X 9 X C2005 X AS27000,31.35369
2019 X 9 X C2005 X AS27132,15.121994
2019 X 9 X C2005 X AS27133,59.088364
2019 X 9 X C2005 X AS27134,64.47871
2019 X 9 X C2005 X AS27137,10.18808
2019 X 9 X C2005 X AS27138,9.138994
2019 X 9 X C2005 X AS27139,3.7608502
2019 X 9 X C2005 X AS42018,-1.303428
2019 X 9 X C2005 X AS46000,1.9371265
2019 X 9 X C2006 X AS17005,3.2049901
2019 X 9 X C2006 X AS27000,36.660843
2019 X 9 X C2006 X AS27132,6.725985
2019 X 9 X C2006 X AS27133,42.82518
2019 X 9 X C2006 X AS27134,28.248283
2019 X 9 X C2006 X AS27137,4.3911433
2019 X 9 X C2006 X AS27138,1.3103015
2019 X 9 X C2006 X AS27139,-1.7115594
2019 X 9 X C2006 X AS42018,-1.7074404
2019 X 9 X C2006 X AS46000,-0.5043352
2019 X 9 X C2007 X AS17005,-0.02942571
2019 X 9 X C2007 X AS27000,30.683605
2019 X 9 X C2007 X AS27132,2.2437327
2019 X 9 X C2007 X AS27133,12.338842
2019 X 9 X C2007 X AS27134,3.094839
2019 X 9 X C2007 X AS27137,-0.4488497
2019 X 9 X C2007 X AS27138,-1.7725706
2019 X 9 X C2007 X AS27139,-1.6085095
2019 X 9 X C2007 X AS42018,-0.8813889
2019 X 9 X C2007 X AS46000,-0.5216532
2019 X 9 X C2008 X AS17005,-1.1535685
2019 X 9 X C2008 X AS27000,26.215042
2019 X 9 X C2008 X AS27132,0.26927152
2019 X 9 X C2008 X AS27133,9.164969
2019 X 9 X C2008 X AS27134,5.2964506
2019 X 9 X C2008 X AS27137,0.40495858
2019 X 9 X C2008 X AS27138,-1.5512167
2019 X 9 X C2008 X AS27139,-1.4207745
2019 X 9 X C2008 X AS42018,-0.90682673
2019 X 9 X C2008 X AS46000,-0.47263312
2019 X 9 X C2009 X AS17005,-0.0798668
2019 X 9 X C2009 X AS27000,28.696695
2019 X 9 X C2009 X AS27132,7.336267
2019 X 9 X C2009 X AS27133,23.25603
2019 X 9 X C2009 X AS27134,8.652842
2019 X 9 X C2009 X AS27137,0.944225
2019 X 9 X C2009 X AS27138,-1.410222
2019 X 9 X C2009 X AS27139,-1.1928416
2019 X 9 X C2009 X AS42018,-0.1756643
2019 X 9 X C2009 X AS46000,0.1765607
2019 X 9 X C2010 X AS17005,-0.413072
2019 X 9 X C2010 X AS27000,26.968254
2019 X 9 X C2010 X AS27132,1.416884
2019 X 9 X C2010 X AS27133,17.242197
2019 X 9 X C2010 X AS27134,16.210976
2019 X 9 X C2010 X AS27137,1.9991821
2019 X 9 X C2010 X AS27138,-0.9834266
2019 X 9 X C2010 X AS27139,-2.2800496
2019 X 9 X C2010 X AS42018,-1.4796846
2019 X 9 X C2010 X AS46000,-0.42310935
2019 X 9 X C2011 X AS17005,-0.30443045
2019 X 9 X C2011 X AS27000,28.343931
2019 X 9 X C2011 X AS27132,16.83934
2019 X 9 X C2011 X AS27133,67.060524
2019 X 9 X C2011 X AS27134,60.36274
2019 X 9 X C2011 X AS27137,10.18808
2019 X 9 X C2011 X AS27138,7.0379653
2019 X 9 X C2011 X AS27139,0.47289947
2019 X 9 X C2011 X AS42018,0.20731652
2019 X 9 X C2011 X AS46000,3.513436
2019 X 9 X C2015 X AS17005,3.083902
2019 X 9 X C2015 X AS27000,32.810642
2019 X 9 X C2015 X AS27132,1.4873909
2019 X 9 X C2015 X AS27133,6.7316575
2019 X 9 X C2015 X AS27134,2.005587
2019 X 9 X C2015 X AS27137,0.055280328
2019 X 9 X C2015 X AS27138,-0.08171269
2019 X 9 X C2015 X AS27139,-0.7813774
2019 X 9 X C2015 X AS42018,-1.6535456
2019 X 9 X C2015 X AS46000,-1.8244954
2019 X 9 X C2016 X AS17005,-1.6882089
2019 X 9 X C2016 X AS27000,26.268923
2019 X 9 X C2016 X AS27132,5.684224
2019 X 9 X C2016 X AS27133,24.363337
2019 X 9 X C2016 X AS27134,23.73257
2019 X 9 X C2016 X AS27137,2.2979043
2019 X 9 X C2016 X AS27138,-1.1456747
2019 X 9 X C2016 X AS27139,-2.7961748
2019 X 9 X C2016 X AS42018,-0.47513643
2019 X 9 X C2016 X AS46000,0.8823489
2019 X 9 X C2017 X AS17005,0.2351836
2019 X 9 X C2017 X AS27000,27.770744
2019 X 9 X C2017 X AS27132,0.79054654
2019 X 9 X C2017 X AS27133,8.094225
2019 X 9 X C2017 X AS27134,3.2698178
2019 X 9 X C2017 X AS27137,0.020798117
2019 X 9 X C2017 X AS27138,-1.2818704
2019 X 9 X C2017 X AS27139,-1.5303445
2019 X 9 X C2017 X AS42018,-1.207229
2019 X 9 X C2017 X AS46000,-0.7538032
2019 X 9 X C2041 X AS17005,-1.0043333
2019 X 9 X C2041 X AS27000,25.39624
2019 X 9 X C2041 X AS27132,1.0248626
2019 X 9 X C2041 X AS27133,10.559204
2019 X 9 X C2041 X AS27134,10.676824
2019 X 9 X C2041 X AS27137,0.86362433
2019 X 9 X C2041 X AS27138,-1.5077336
2019 X 9 X C2041 X AS27139,-2.0418782
2019 X 9 X C2041 X AS42018,-1.3340374
2019 X 9 X C2041 X AS46000,-0.54500365
2019 X 9 X C2047 X AS17005,-0.597281
2019 X 9 X C2047 X AS27000,26.201498
2019 X 9 X C2047 X AS27132,1.9060279
2019 X 9 X C2047 X AS27133,13.630191
2019 X 9 X C2047 X AS27134,15.135262
2019 X 9 X C2047 X AS27137,1.5083926
2019 X 9 X C2047 X AS27138,-1.4505067
2019 X 9 X C2047 X AS27139,-2.2930377
2019 X 9 X C2047 X AS42018,-1.2428386
2019 X 9 X C2047 X AS46000,-0.31908175
2019 X 9 X C2049 X AS17005,-0.36013
2019 X 9 X C2049 X AS27000,26.356901
2019 X 9 X C2049 X AS27132,1.3644545
2019 X 9 X C2049 X AS27133,9.708612
2019 X 9 X C2049 X AS27134,3.2528288
2019 X 9 X C2049 X AS27137,-0.17425293
2019 X 9 X C2049 X AS27138,-1.3653268
2019 X 9 X C2049 X AS27139,-1.4719309
2019 X 9 X C2049 X AS42018,-0.975454
2019 X 9 X C2049 X AS46000,-0.5699885
2019 X 9 X C2050 X AS17005,-0.93753505
2019 X 9 X C2050 X AS27000,24.60875
2019 X 9 X C2050 X AS27132,0.7563902
2019 X 9 X C2050 X AS27133,9.539764
2019 X 9 X C2050 X AS27134,2.9744976
2019 X 9 X C2050 X AS27137,-0.0547581
2019 X 9 X C2050 X AS27138,-1.2651285
2019 X 9 X C2050 X AS27139,-1.5146102
2019 X 9 X C2050 X AS42018,-1.0104753
2019 X 9 X C2050 X AS46000,-0.47259772
2019 X 9 X C2051 X AS17005,-0.8832879
2019 X 9 X C2051 X AS27000,24.384998
2019 X 9 X C2051 X AS27132,1.6821547
2019 X 9 X C2051 X AS27133,15.359069
2019 X 9 X C2051 X AS27134,6.354061
2019 X 9 X C2051 X AS27137,0.1918163
2019 X 9 X C2051 X AS27138,-1.5595651
2019 X 9 X C2051 X AS27139,-1.5327103
2019 X 9 X C2051 X AS42018,-0.55420744
2019 X 9 X C2051 X AS46000,-0.023216933
2019 X 9 X C2052 X AS17005,-0.4525061
2019 X 9 X C2052 X AS27000,24.264162
2019 X 9 X C2052 X AS27132,0.27453402
2019 X 9 X C2052 X AS27133,8.622912
2019 X 9 X C2052 X AS27134,3.9247742
2019 X 9 X C2052 X AS27137,0.30645257
2019 X 9 X C2052 X AS27138,-1.1493866
2019 X 9 X C2052 X AS27139,-1.6519154
2019 X 9 X C2052 X AS42018,-1.209136
2019 X 9 X C2052 X AS46000,-0.6013285
2019 X 9 X C2053 X AS17005,-0.7025864
2019 X 9 X C2053 X AS27000,24.49822
2019 X 9 X C2053 X AS27132,0.8923943
2019 X 9 X C2053 X AS27133,8.871989
2019 X 9 X C2053 X AS27134,8.621474
2019 X 9 X C2053 X AS27137,0.8329265
2019 X 9 X C2053 X AS27138,-1.4557692
2019 X 9 X C2053 X AS27139,-2.033122
2019 X 9 X C2053 X AS42018,-1.259092
2019 X 9 X C2053 X AS46000,-0.50033927
2019 X 9 X C2055 X AS17005,-0.5781711
2019 X 9 X C2055 X AS27000,24.759815
2019 X 9 X C2055 X AS27132,1.6820163
2019 X 9 X C2055 X AS27133,10.685871
2019 X 9 X C2055 X AS27134,2.3548076
2019 X 9 X C2055 X AS27137,-0.72945654
2019 X 9 X C2055 X AS27138,-1.304042
2019 X 9 X C2055 X AS27139,-0.88727987
2019 X 9 X C2055 X AS42018,-0.55482376
2019 X 9 X C2055 X AS46000,-0.28619358
2019 X 9 X C2056 X AS17005,-1.0703342
2019 X 9 X C2056 X AS27000,23.003395
2019 X 9 X C2056 X AS27132,3.2314844
2019 X 9 X C2056 X AS27133,24.364485
2019 X 9 X C2056 X AS27134,22.30612
2019 X 9 X C2056 X AS27137,3.0146341
2019 X 9 X C2056 X AS27138,-0.23356542
2019 X 9 X C2056 X AS27139,-2.2201538
2019 X 9 X C2056 X AS42018,-1.1697543
2019 X 9 X C2056 X AS46000,0.0892725
2019 X 9 X C2057 X AS17005,0.058968097
2019 X 9 X C2057 X AS27000,25.764557
2019 X 9 X C2057 X AS27132,0.929288
2019 X 9 X C2057 X AS27133,11.741835
2019 X 9 X C2057 X AS27134,9.850886
2019 X 9 X C2057 X AS27137,0.89563227
2019 X 9 X C2057 X AS27138,-1.2795577
2019 X 9 X C2057 X AS27139,-1.9917655
2019 X 9 X C2057 X AS42018,-1.2771108
2019 X 9 X C2057 X AS46000,-0.47882983
2019 X 9 X C2059 X AS17005,-0.46782607
2019 X 9 X C2059 X AS27000,24.31285
2019 X 9 X C2059 X AS27132,2.7833114
2019 X 9 X C2059 X AS27133,15.315298
2019 X 9 X C2059 X AS27134,11.239981
2019 X 9 X C2059 X AS27137,0.73315954
2019 X 9 X C2059 X AS27138,-1.5666324
2019 X 9 X C2059 X AS27139,-1.4716685
2019 X 9 X C2059 X AS42018,-0.6990789
2019 X 9 X C2059 X AS46000,-0.3405397
2019 X 9 X C2060 X AS17005,-0.71045923
2019 X 9 X C2060 X AS27000,23.77869
2019 X 9 X C2060 X AS27132,0.60731673
2019 X 9 X C2060 X AS27133,10.78537
2019 X 9 X C2060 X AS27134,4.8483806
2019 X 9 X C2060 X AS27137,0.01823607
2019 X 9 X C2060 X AS27138,-1.4304311
2019 X 9 X C2060 X AS27139,-1.5547186
2019 X 9 X C2060 X AS42018,-0.8359456
2019 X 9 X C2060 X AS46000,-0.3396272
2019 X 9 X C2061 X AS17005,0.7169858
2019 X 9 X C2061 X AS27000,21.478107
2019 X 9 X C2061 X AS27132,1.5682007
2019 X 9 X C2061 X AS27133,8.350445
2019 X 9 X C2061 X AS27134,1.9905441
2019 X 9 X C2061 X AS27137,-0.41850588
2019 X 9 X C2061 X AS27138,-0.8463008
2019 X 9 X C2061 X AS27139,-0.5541052
2019 X 9 X C2061 X AS42018,-0.5359094
2019 X 9 X C2061 X AS46000,-0.48023638
2019 X 9 X C2062 X AS17005,-1.2264918
2019 X 9 X C2062 X AS27000,22.207108
2019 X 9 X C2062 X AS27132,0.85333276
2019 X 9 X C2062 X AS27133,13.009393
2019 X 9 X C2062 X AS27134,7.685224
2019 X 9 X C2062 X AS27137,0.5417424
2019 X 9 X C2062 X AS27138,-1.572319
2019 X 9 X C2062 X AS27139,-1.883272
2019 X 9 X C2062 X AS42018,-0.79007816
2019 X 9 X C2062 X AS46000,-0.11808586
2019 X 9 X C2063 X AS17005,-0.41146106
2019 X 9 X C2063 X AS27000,22.957947
2019 X 9 X C2063 X AS27132,1.4365281
2019 X 9 X C2063 X AS27133,14.101092
2019 X 9 X C2063 X AS27134,26.118168
2019 X 9 X C2063 X AS27137,11.062844
2019 X 9 X C2063 X AS27138,1.8317294
2019 X 9 X C2063 X AS27139,-1.9254042
2019 X 9 X C2063 X AS42018,-2.1596615
2019 X 9 X C2063 X AS46000,-0.13648447
2019 X 9 X C2064 X AS17005,0.4172007
2019 X 9 X C2064 X AS27000,26.05887
2019 X 9 X C2064 X AS27132,16.7569
2019 X 9 X C2064 X AS27133,62.03117
2019 X 9 X C2064 X AS27134,56.9913
2019 X 9 X C2064 X AS27137,10.18808
2019 X 9 X C2064 X AS27138,5.1287255
2019 X 9 X C2064 X AS27139,-0.37168095
2019 X 9 X C2064 X AS42018,0.7003784
2019 X 9 X C2064 X AS46000,2.957335
2019 X 9 X C2065 X AS17005,1.847203
2019 X 9 X C2065 X AS27000,28.010656
2019 X 9 X C2065 X AS27132,1.3129375
2019 X 9 X C2065 X AS27133,14.623143
2019 X 9 X C2065 X AS27134,7.4830813
2019 X 9 X C2065 X AS27137,0.5336032
2019 X 9 X C2065 X AS27138,-0.90168166
2019 X 9 X C2065 X AS27139,-1.5636423
2019 X 9 X C2065 X AS42018,-1.2401534
2019 X 9 X C2065 X AS46000,-0.73658985
2019 X 9 X C2066 X AS17005,-0.690477
2019 X 9 X C2066 X AS27000,22.783636
2019 X 9 X C2066 X AS27132,1.5039837
2019 X 9 X C2066 X AS27133,7.1444454
2019 X 9 X C2066 X AS27134,11.9865675
2019 X 9 X C2066 X AS27137,1.6349643
2019 X 9 X C2066 X AS27138,-0.85098636
2019 X 9 X C2066 X AS27139,-2.089272
2019 X 9 X C2066 X AS42018,-1.5952092
2019 X 9 X C2066 X AS46000,-0.8317822
2019 X 9 X C2068 X AS17005,-0.7451418
2019 X 9 X C2068 X AS27000,23.654392
2019 X 9 X C2068 X AS27132,1.6866816
2019 X 9 X C2068 X AS27133,9.293133
2019 X 9 X C2068 X AS27134,5.9188237
2019 X 9 X C2068 X AS27137,0.20445755
2019 X 9 X C2068 X AS27138,-1.8088255
2019 X 9 X C2068 X AS27139,-1.7417914
2019 X 9 X C2068 X AS42018,-0.73233557
2019 X 9 X C2068 X AS46000,-0.31237328
2019 X 9 X C2069 X AS17005,-0.7766355
2019 X 9 X C2069 X AS27000,21.660238
2019 X 9 X C2069 X AS27132,8.294721
2019 X 9 X C2069 X AS27133,36.63847
2019 X 9 X C2069 X AS27134,33.780396
2019 X 9 X C2069 X AS27137,7.0975337
2019 X 9 X C2069 X AS27138,2.018152
2019 X 9 X C2069 X AS27139,-2.592089
